55530.61923999991 14.103763748559468 0.2398486063080023 0 0
55530.63133999985 13.26340479947102 0.19399055859706316 0 0
55530.648380000144 14.057077024170312 0.4347572782035394 0 0
55530.667049999814 13.771302703368244 0.2358335587951812 0 0
55530.68409000011 13.038121520079969 0.22186971390720087 0 0
55530.70116000017 13.93076687312111 0.22526050033836836 0 0
55530.71938000014 13.314811563394708 0.2115723557423419 0 0
55530.73641999997 13.477676393439681 0.2213034463802796 0 0
55530.753519999795 13.467749332192794 0.22495181709561624 0 0
55530.77178000007 13.776377173473302 0.2175841010778373 0 0
55530.788860000204 13.658877954248144 0.21564636514166968 0 0
55530.80588999996 12.659455441895885 0.19667729974529444 0 0
55530.82296000002 13.336903981784735 0.19303834823235225 0 0
55530.84139000019 13.338132412607012 0.21086253531090426 0 0
55530.85846999986 13.371342848864723 0.20274967161733579 0 0
55530.87547999993 12.623361647018765 0.15529259498162484 0 0
55530.89410000015 13.699194270201048 0.28175132855522494 0 0
55530.91115000006 13.247533441656362 0.2133250310109924 0 0
55530.9281700002 13.34550537401066 0.2190130886928889 0 0
55530.94798999978 13.415752095340656 0.23446709937026863 0 0
55531.61634000018 1.8640391285516134 0.08760983904192583 0 0
55531.62833999982 1.8247989589665121 0.08576555107142607 0 0
55531.64527999982 1.7252618716795678 0.08108730796893969 0 0
55531.66378000006 1.8488216770227752 0.08689461882007044 0 0
55531.68072000006 1.802083974082593 0.08469794678188187 0 0
55531.69766000006 1.8155784719979375 0.08533218818390306 0 0
55531.71566999983 1.78211212285339 0.08375926977410933 0 0
55531.732590000145 1.7113349682094177 0.08043274350584262 0 0
55531.767659999896 1.7557190626942687 0.08251879594663063 0 0
55531.78462000005 1.7367408701162748 0.0816268208954649 0 0
55531.801549999975 1.8483108992846078 0.08687061226637657 0 0
55531.81851000013 1.7429905179414669 0.08192055434324895 0 0
55531.83678000001 1.7066129017253586 0.08021080638109186 0 0
55531.85370999994 1.7200260504273495 0.08084122437008541 0 0
55531.87068999978 1.8290055550112383 0.08596326108552821 0 0
55531.889130000025 1.6581164369964116 0.07793147253883134 0 0
55531.9060399998 1.760414854477261 0.08273949816043127 0 0
55531.92297000019 1.780143547820651 0.0836667467475706 0 0
55531.942669999786 1.788525038760712 0.08406067682175347 0 0
55531.95960999979 1.9632473707716065 0.0922726264262655 0 0
55532.666339999996 1.8010883807937117 0.08465115389730445 0 0
55532.735199999996 1.7450787275164563 0.08201870019327345 0 0
55532.770200000145 1.7789962167571813 0.08361282218758752 0 0
55532.787140000146 1.7750681212857689 0.08342820170043114 0 0
55532.856199999806 1.7916576345577144 0.08420790882421259 0 0
55532.87313999981 1.8087353415431526 0.08501056105252817 0 0
55532.92537999991 1.7214524238115523 0.08090826391914296 0 0
55532.96204000013 1.8628377254409887 0.08755337309572647 0 0
56218.722990000155 9.435719555938302 0.1424888010142243 0 0
56218.73003000021 9.31311626035422 0.1453777448241294 0 0
56218.737079999875 9.295976657222312 0.13925373032519023 0 0
56218.972860000096 9.997583142055635 0.17754707901976605 0 0
56218.97990000015 9.962653468824216 0.1774448209332281 0 0
56218.986940000206 9.994821089355828 0.17530916190730123 0 0
56243.65030999994 11.844998893987675 0.19560831173531248 0 0
56243.65736000007 11.833004359202711 0.19498424583094226 0 0
56243.664400000125 12.087459292703603 0.2052571462493999 0 0
56243.89633999998 12.243202269260523 0.1864884569653763 0 0
56243.90339000011 11.976640799801656 0.18432050190894747 0 0
56243.91042000009 11.924907652371855 0.18450217119749734 0 0
56281.79004999995 4.0210088087702465 0.07286067961491687 0 0
56281.79709000001 4.070193201138976 0.07502587127659475 0 0
56281.80413000006 4.080703349733834 0.06932706920862812 0 0
56304.59739999985 4.515387480464044 0.09782135437677304 0 0
56304.60443999991 4.0436636545825495 0.08980976976827844 0 0
56304.61147999996 3.652708577883296 0.06558438251589457 0 0
56304.713299999945 3.8780644688803734 0.05640644769986503 0 0
56304.72034 4.252213133364931 0.07244495515313834 0 0
56304.72739000013 3.948708044506229 0.05756821458085631 0 0
57338.734319999814 2.91269509536455 0.07476597040291262 0 0
57338.7438500002 3.546622986503722 0.06446696602567815 0 0
57338.75210999977 3.099809639819605 0.055182811208068595 0 0
57338.760379999876 3.4671691081453293 0.06255813221826617 0 0
57338.76868999982 3.0955300514545576 0.054840410391568936 0 0
57338.77695999993 1.192930176008202 0.02277780878070061 0 0
57338.78633000003 4.4900897762307075 0.07369584349727461 0 0
57338.794610000215 3.8456966550105984 0.06597292611670681 0 0
57339.73190000001 4.280899423242456 0.09540412454638136 0 0
57339.74148999993 3.3723685033914577 0.05398150263378706 0 0
