2456657.79148 19.9496 0.047000
2456657.79506 19.9953 0.047000
2456657.79863 19.9437 0.047000
2455227.58736 18.1297 0.047000
2455230.52729 18.0607 0.047000
2455230.52729 18.0607 0.047000
2455233.55096 18.4431 0.047000
2455233.55096 18.4487 0.047000
2455235.54746 18.4806 0.047000
2455238.54311 17.8538 0.047000
2455239.55500 17.9265 0.047000
2455243.53664 17.6983 0.047000
2455246.54662 18.1189 0.047000
2455249.52454 18.4822 0.047000
2455252.51533 18.7328 0.047000
2455120.72708 19.0425 0.047000
2455124.81400 19.3757 0.047000
2455127.69449 19.8047 0.047000
2455135.65196 20.1458 0.047000
2455148.60697 19.4195 0.047000
2455151.64771 19.3927 0.047000
2455154.63542 19.3989 0.047000
2455157.63650 19.3839 0.047000
2455176.67185 19.3802 0.047000
2455184.66158 19.8274 0.047000
2455191.63534 19.6358 0.047000
2455194.64334 19.3399 0.047000
2455201.57633 17.8549 0.047000
2455204.62824 17.8206 0.047000
2455205.61862 17.9308 0.047000
2455208.55779 18.4396 0.047000
2455212.56603 19.0325 0.047000
2455223.56613 18.2473 0.047000
2455227.58736 18.1297 0.047000
2455230.52729 18.0607 0.047000
2455230.52729 18.0607 0.047000
2455233.55096 18.4431 0.047000
2455233.55096 18.4487 0.047000
2455235.54746 18.4806 0.047000
2455238.54311 17.8538 0.047000
2455239.55500 17.9265 0.047000
2455243.53664 17.6983 0.047000
2455246.54662 18.1189 0.047000
2455249.52454 18.4822 0.047000
2455252.51533 18.7328 0.047000
2455257.51505 17.9919 0.047000
2455478.75980 18.1875 0.047000
2455481.75081 18.1772 0.047000
2455486.76228 18.1799 0.047000
2455488.74222 18.1638 0.047000
2455490.69495 18.1037 0.047000
2455496.70944 18.1734 0.047000
2455501.69228 18.495 0.047000
2455505.62671 18.5085 0.047000
2455512.63801 18.6848 0.047000
2455515.63818 18.5389 0.047000
2455523.64500 18.363 0.047000
2455528.58548 18.0332 0.047000
2455534.58524 18.4154 0.047000
2455540.61562 18.5689 0.047000
2455545.61000 18.543 0.047000
2455553.61276 18.4713 0.047000
2455558.59350 17.3864 0.047000
2455561.60962 17.7675 0.047000
2455565.58208 17.8758 0.047000
2455568.57947 17.9577 0.047000
2455598.54492 17.5635 0.047000
2455605.53717 17.1126 0.047000
2455609.53306 16.8129 0.047000
2455613.52552 16.5742 0.047000
2455762.86466 18.3173 0.047000
2455766.93591 17.656 0.047000
2455767.92774 17.6869 0.047000
2455769.90316 17.8852 0.047000
2455772.90336 17.7386 0.047000
2455782.88137 17.19 0.047000
2455762.86466 18.3173 0.047000
2455766.93591 17.656 0.047000
2455767.92774 17.6869 0.047000
2455769.90316 17.8852 0.047000
2455772.90336 17.7386 0.047000
2455782.88137 17.19 0.047000
2455785.84402 17.5217 0.047000
2455796.87536 18.349 0.047000
2455801.82540 18.4341 0.047000
2455802.82522 18.5722 0.047000
2455805.83717 19.3542 0.047000
2455811.74074 19.0676 0.047000
2455813.76726 19.3732 0.047000
2455816.75563 18.9595 0.047000
2455819.80118 19.1014 0.047000
2455822.77365 18.6398 0.047000
2455827.78114 18.9247 0.047000
2455830.75082 18.623 0.047000
2455833.75018 18.6266 0.047000
2455836.70637 18.6115 0.047000
2455839.78704 18.3558 0.047000
2455843.75584 18.9216 0.047000
2455845.70441 18.6445 0.047000
2455851.73199 18.2618 0.047000
2455854.61043 18.5889 0.047000
2455857.67526 18.5984 0.047000
2455859.70528 18.3182 0.047000
2455861.69959 18.2759 0.047000
2455864.73774 18.3249 0.047000
2455867.67204 18.6124 0.047000
2455870.67182 18.5671 0.047000
2455878.69160 18.7868 0.047000
2455881.65523 18.6983 0.047000
2455886.64747 19.1215 0.047000
2455889.63980 19.0927 0.047000
2455895.65642 18.7383 0.047000
2455898.61419 18.6307 0.047000
2455901.61224 18.4496 0.047000
2455905.64723 18.5093 0.047000
2455908.65295 18.9094 0.047000
2455914.62375 19.2549 0.047000
2455918.58846 18.957 0.047000
2455925.62256 19.4037 0.047000
2455933.60079 18.9388 0.047000
2455937.60029 19.0113 0.047000
2455941.59417 19.1114 0.047000
2456220.67603 18.5583 0.047000
2456225.68038 18.6594 0.047000
2456232.64589 18.7099 0.047000
2456235.69207 18.5054 0.047000
2456238.68040 18.6206 0.047000
2456243.65807 18.4054 0.047000
2456246.63321 18.4104 0.047000
2456252.58590 18.6225 0.047000
2456255.66328 18.4744 0.047000
2456262.63765 18.4578 0.047000
2456266.63620 18.9587 0.047000
2456270.60239 19.1763 0.047000
2456272.62918 19.2302 0.047000
2456282.59923 19.4626 0.047000
2455914.62375 19.2549 0.047000
2455918.58846 18.957 0.047000
2455925.62256 19.4037 0.047000
2455937.60029 19.0113 0.047000
2455941.59417 19.1114 0.047000
2455944.58585 19.1222 0.047000
2455949.58933 19.4136 0.047000
2455955.57525 19.2919 0.047000
2455959.56110 18.1238 0.047000
2455972.52510 20.141 0.047000
2456289.67529 19.6212 0.047000
2456291.64184 20.3609 0.047000
2456292.60682 19.9326 0.047000
2456561.77628 19.3141 0.015922
2456567.76128 19.434 0.016805
2456570.71816 19.5156 0.026724
2456572.71047 18.0801 0.018716
2456579.71409 19.738 0.016874
2456592.73867 19.6167 0.017610
2456598.75660 20.188 0.018459
2456601.66651 19.8655 0.024307
2456604.61731 20.0265 0.029176
2456608.61965 21.3694 0.015550
2456611.69806 20.0004 0.014683
2456618.71506 20.2404 0.024790
2456622.65972 20.0349 0.034418
2456625.68335 20.0382 0.018716
2456629.67738 20.0221 0.019611
2456633.59999 18.5755 0.023947
2456637.56293 19.8374 0.018357
2456647.63887 19.7298 0.017297
2456650.60733 19.7867 0.022066
2456654.58680 17.8632 0.017273
2456657.59740 19.9051 0.027598
2456660.62228 19.9504 0.019318
2456663.60414 20.2271 0.027912
2456720.51034 19.7257 0.047000
2456944.50104 18.6856 0.047000
2456948.50104 18.6566 0.047000
2456949.50104 18.7723 0.047000
2456952.50104 19.1118 0.047000
2456955.50104 19.1472 0.047000
2456959.50104 19.1888 0.047000
2456964.50104 18.8618 0.047000
2456970.70986 19.5235 0.047000
2456976.70106 19.5775 0.047000
2456979.63064 19.3158 0.047000
2456982.64874 18.4707 0.047000
2456987.61529 19.0961 0.047000
2457000.58482 18.9372 0.047000
2457003.62231 19.1255 0.047000
2457008.61923 18.9895 0.047000
2457014.64548 18.8932 0.047000
2457017.61921 19.1359 0.047000
2457020.59336 19.1041 0.047000
2457025.61475 19.3853 0.047000
2457029.58521 19.4357 0.047000
2457278.77873 19.5653 0.047000
2457287.77405 19.8191 0.047000
2457318.71832 19.9052 0.047000
2457334.73460 19.991 0.047000
2457338.60934 19.8802 0.047000
2457341.72580 19.8275 0.047000
2457346.74681 19.5238 0.047000
2457353.73315 19.5285 0.047000
2457357.72943 19.8188 0.047000
2457383.57510 18.5966 0.047000
2457386.59966 18.4404 0.047000
2457389.59672 17.9156 0.047000
2457397.62858 17.9068 0.047000
2457400.59384 18.2256 0.047000
2457401.62145 18.2671 0.047000
2457404.54397 18.4622 0.047000
2457409.60273 18.4586 0.047000
2457413.57029 18.1148 0.047000
2457415.57531 17.988 0.047000
2457418.54232 18.3281 0.047000
2457421.55961 18.407 0.047000
2457424.52707 18.3362 0.047000
2457427.55742 19.0455 0.047000
2457438.51575 19.7474 0.047000
2457439.52109 19.2742 0.047000
2457440.52423 18.9534 0.047000
2457611.82460 18.8917 0.047000
2457614.85729 18.1705 0.047000
2457615.86579 18.7355 0.047000
2457626.85621 18.7585 0.047000
2457636.80696 19.0579 0.047000
2457642.84336 18.3825 0.047000
2457647.76504 18.686 0.047000
2457653.77702 18.0479 0.047000
2457656.82087 18.0156 0.047000
2457659.81202 18.2974 0.047000
2457662.71975 18.6441 0.047000
2457666.77793 18.2102 0.047000
2457672.72959 18.4903 0.047000
2457681.71192 18.7536 0.047000
2457684.76272 18.5466 0.047000
2457687.74490 18.5814 0.047000
2457690.76713 18.7332 0.047000
2457697.73619 19.0787 0.047000
2457700.72128 18.8144 0.047000
2457703.74885 19.6781 0.047000
2457708.71827 19.9898 0.047000
2457711.73910 19.0853 0.047000
2457714.64597 19.05 0.047000
2457717.72102 19.2663 0.047000
2457720.61962 19.2345 0.047000
2457723.63290 19.3734 0.047000
2457727.66088 19.2881 0.047000
2457743.67111 19.6431 0.047000
2457746.57663 19.1055 0.047000
2457750.60412 18.9178 0.047000
2457757.60549 18.6047 0.047000
2457760.62114 19.1838 0.047000
2457763.60989 18.9772 0.047000
2457766.62005 19.2793 0.047000
2457769.55410 19.2015 0.047000
2457772.60623 19.5609 0.047000
2457775.56629 19.3566 0.047000
2457779.56396 19.1579 0.047000
2457785.56719 19.4254 0.047000
2457805.51600 19.169 0.047000
2458094.60324 19.4389 0.047000
2458095.61957 19.4203 0.047000
2458095.63476 19.5477 0.047000
2458096.63212 19.4384 0.047000
2458097.60777 19.4141 0.047000
2458098.59316 19.4983 0.047000
2458099.61927 19.6121 0.047000
2458099.62287 19.7758 0.047000
2458101.59834 19.5263 0.047000
2458103.60019 19.4664 0.047000
2458104.62311 19.3843 0.047000
2458105.66902 19.5114 0.047000
2458106.58834 19.4999 0.047000
2458107.57301 19.6449 0.047000
2458108.57332 19.6264 0.047000
2458109.56967 19.3048 0.047000
2458110.56695 19.077 0.047000
2458110.57004 18.8657 0.047000
2458111.56303 18.6441 0.047000
2458112.56950 18.7131 0.047000
2458113.56403 18.9046 0.047000
2458114.55852 18.6999 0.047000
2458114.56147 18.7819 0.047000
2458115.57200 19.2033 0.047000
2458115.57509 18.3803 0.047000
2458121.53966 19.5587 0.047000
2458123.56026 19.3012 0.047000
2458123.56326 19.5276 0.047000
2458124.54175 19.1927 0.047000
2458125.54968 18.3897 0.047000
2458126.60693 18.9131 0.047000
2458127.54123 19.0527 0.047000
2458129.54882 19.1057 0.047000
2458136.54594 19.1805 0.047000
2458136.54890 19.1998 0.047000
2458138.54974 19.1508 0.047000
2458138.55257 19.2469 0.047000
2458139.53297 19.065 0.047000
2458139.53628 19.2688 0.047000
2458140.55335 19.2735 0.047000
2458141.55345 19.1879 0.047000
2458142.53811 19.3904 0.047000
2458146.54217 19.7372 0.047000
2458150.54464 19.337 0.047000
